date_key,full_date,year,month,month_name,day,day_of_week_num,day_name,is_weekend,quarter
990,2018-09-16 00:00:00+05:30,2018,9,September,16,0,Sunday   ,t,3
991,2018-09-17 00:00:00+05:30,2018,9,September,17,1,Monday   ,f,3
992,2018-09-18 00:00:00+05:30,2018,9,September,18,2,Tuesday  ,f,3
993,2018-09-19 00:00:00+05:30,2018,9,September,19,3,Wednesday,f,3
994,2018-09-20 00:00:00+05:30,2018,9,September,20,4,Thursday ,f,3
995,2018-09-21 00:00:00+05:30,2018,9,September,21,5,Friday   ,f,3
996,2018-09-22 00:00:00+05:30,2018,9,September,22,6,Saturday ,t,3
997,2018-09-23 00:00:00+05:30,2018,9,September,23,0,Sunday   ,t,3
998,2018-09-24 00:00:00+05:30,2018,9,September,24,1,Monday   ,f,3
999,2018-09-25 00:00:00+05:30,2018,9,September,25,2,Tuesday  ,f,3
1000,2018-09-26 00:00:00+05:30,2018,9,September,26,3,Wednesday,f,3
1001,2018-09-27 00:00:00+05:30,2018,9,September,27,4,Thursday ,f,3
1002,2018-09-28 00:00:00+05:30,2018,9,September,28,5,Friday   ,f,3
1003,2018-09-29 00:00:00+05:30,2018,9,September,29,6,Saturday ,t,3
1004,2018-09-30 00:00:00+05:30,2018,9,September,30,0,Sunday   ,t,3
1005,2018-10-01 00:00:00+05:30,2018,10,October  ,1,1,Monday   ,f,4
1006,2018-10-02 00:00:00+05:30,2018,10,October  ,2,2,Tuesday  ,f,4
1007,2018-10-03 00:00:00+05:30,2018,10,October  ,3,3,Wednesday,f,4
1008,2018-10-04 00:00:00+05:30,2018,10,October  ,4,4,Thursday ,f,4
1009,2018-10-05 00:00:00+05:30,2018,10,October  ,5,5,Friday   ,f,4
1010,2018-10-06 00:00:00+05:30,2018,10,October  ,6,6,Saturday ,t,4
1011,2018-10-07 00:00:00+05:30,2018,10,October  ,7,0,Sunday   ,t,4
1012,2018-10-08 00:00:00+05:30,2018,10,October  ,8,1,Monday   ,f,4
1013,2018-10-09 00:00:00+05:30,2018,10,October  ,9,2,Tuesday  ,f,4
1014,2018-10-10 00:00:00+05:30,2018,10,October  ,10,3,Wednesday,f,4
1015,2018-10-11 00:00:00+05:30,2018,10,October  ,11,4,Thursday ,f,4
1016,2018-10-12 00:00:00+05:30,2018,10,October  ,12,5,Friday   ,f,4
1017,2018-10-13 00:00:00+05:30,2018,10,October  ,13,6,Saturday ,t,4
1018,2018-10-14 00:00:00+05:30,2018,10,October  ,14,0,Sunday   ,t,4
1019,2018-10-15 00:00:00+05:30,2018,10,October  ,15,1,Monday   ,f,4
1020,2018-10-16 00:00:00+05:30,2018,10,October  ,16,2,Tuesday  ,f,4
1021,2018-10-17 00:00:00+05:30,2018,10,October  ,17,3,Wednesday,f,4
1022,2018-10-18 00:00:00+05:30,2018,10,October  ,18,4,Thursday ,f,4
1023,2018-10-19 00:00:00+05:30,2018,10,October  ,19,5,Friday   ,f,4
1024,2018-10-20 00:00:00+05:30,2018,10,October  ,20,6,Saturday ,t,4
1025,2018-10-21 00:00:00+05:30,2018,10,October  ,21,0,Sunday   ,t,4
1026,2018-10-22 00:00:00+05:30,2018,10,October  ,22,1,Monday   ,f,4
1027,2018-10-23 00:00:00+05:30,2018,10,October  ,23,2,Tuesday  ,f,4
1028,2018-10-24 00:00:00+05:30,2018,10,October  ,24,3,Wednesday,f,4
1029,2018-10-25 00:00:00+05:30,2018,10,October  ,25,4,Thursday ,f,4
1030,2018-10-26 00:00:00+05:30,2018,10,October  ,26,5,Friday   ,f,4
1031,2018-10-27 00:00:00+05:30,2018,10,October  ,27,6,Saturday ,t,4
1032,2018-10-28 00:00:00+05:30,2018,10,October  ,28,0,Sunday   ,t,4
1033,2018-10-29 00:00:00+05:30,2018,10,October  ,29,1,Monday   ,f,4
1034,2018-10-30 00:00:00+05:30,2018,10,October  ,30,2,Tuesday  ,f,4
1035,2018-10-31 00:00:00+05:30,2018,10,October  ,31,3,Wednesday,f,4
1036,2018-11-01 00:00:00+05:30,2018,11,November ,1,4,Thursday ,f,4
1037,2018-11-02 00:00:00+05:30,2018,11,November ,2,5,Friday   ,f,4
1038,2018-11-03 00:00:00+05:30,2018,11,November ,3,6,Saturday ,t,4
1039,2018-11-04 00:00:00+05:30,2018,11,November ,4,0,Sunday   ,t,4
1040,2018-11-05 00:00:00+05:30,2018,11,November ,5,1,Monday   ,f,4
1041,2018-11-06 00:00:00+05:30,2018,11,November ,6,2,Tuesday  ,f,4
1042,2018-11-07 00:00:00+05:30,2018,11,November ,7,3,Wednesday,f,4
1043,2018-11-08 00:00:00+05:30,2018,11,November ,8,4,Thursday ,f,4
1044,2018-11-09 00:00:00+05:30,2018,11,November ,9,5,Friday   ,f,4
1045,2018-11-10 00:00:00+05:30,2018,11,November ,10,6,Saturday ,t,4
1046,2018-11-11 00:00:00+05:30,2018,11,November ,11,0,Sunday   ,t,4
1047,2018-11-12 00:00:00+05:30,2018,11,November ,12,1,Monday   ,f,4
1048,2018-11-13 00:00:00+05:30,2018,11,November ,13,2,Tuesday  ,f,4
1049,2018-11-14 00:00:00+05:30,2018,11,November ,14,3,Wednesday,f,4
1050,2018-11-15 00:00:00+05:30,2018,11,November ,15,4,Thursday ,f,4
1051,2018-11-16 00:00:00+05:30,2018,11,November ,16,5,Friday   ,f,4
1052,2018-11-17 00:00:00+05:30,2018,11,November ,17,6,Saturday ,t,4
1053,2018-11-18 00:00:00+05:30,2018,11,November ,18,0,Sunday   ,t,4
1054,2018-11-19 00:00:00+05:30,2018,11,November ,19,1,Monday   ,f,4
1055,2018-11-20 00:00:00+05:30,2018,11,November ,20,2,Tuesday  ,f,4
1056,2018-11-21 00:00:00+05:30,2018,11,November ,21,3,Wednesday,f,4
1057,2018-11-22 00:00:00+05:30,2018,11,November ,22,4,Thursday ,f,4
1058,2018-11-23 00:00:00+05:30,2018,11,November ,23,5,Friday   ,f,4
1059,2018-11-24 00:00:00+05:30,2018,11,November ,24,6,Saturday ,t,4
1060,2018-11-25 00:00:00+05:30,2018,11,November ,25,0,Sunday   ,t,4
1061,2018-11-26 00:00:00+05:30,2018,11,November ,26,1,Monday   ,f,4
1062,2018-11-27 00:00:00+05:30,2018,11,November ,27,2,Tuesday  ,f,4
1063,2018-11-28 00:00:00+05:30,2018,11,November ,28,3,Wednesday,f,4
1064,2018-11-29 00:00:00+05:30,2018,11,November ,29,4,Thursday ,f,4
1065,2018-11-30 00:00:00+05:30,2018,11,November ,30,5,Friday   ,f,4
1066,2018-12-01 00:00:00+05:30,2018,12,December ,1,6,Saturday ,t,4
1067,2018-12-02 00:00:00+05:30,2018,12,December ,2,0,Sunday   ,t,4
1068,2018-12-03 00:00:00+05:30,2018,12,December ,3,1,Monday   ,f,4
1069,2018-12-04 00:00:00+05:30,2018,12,December ,4,2,Tuesday  ,f,4
1070,2018-12-05 00:00:00+05:30,2018,12,December ,5,3,Wednesday,f,4
1071,2018-12-06 00:00:00+05:30,2018,12,December ,6,4,Thursday ,f,4
1072,2018-12-07 00:00:00+05:30,2018,12,December ,7,5,Friday   ,f,4
1073,2018-12-08 00:00:00+05:30,2018,12,December ,8,6,Saturday ,t,4
1074,2018-12-09 00:00:00+05:30,2018,12,December ,9,0,Sunday   ,t,4
1075,2018-12-10 00:00:00+05:30,2018,12,December ,10,1,Monday   ,f,4
1076,2018-12-11 00:00:00+05:30,2018,12,December ,11,2,Tuesday  ,f,4
1077,2018-12-12 00:00:00+05:30,2018,12,December ,12,3,Wednesday,f,4
1078,2018-12-13 00:00:00+05:30,2018,12,December ,13,4,Thursday ,f,4
1079,2018-12-14 00:00:00+05:30,2018,12,December ,14,5,Friday   ,f,4
1080,2018-12-15 00:00:00+05:30,2018,12,December ,15,6,Saturday ,t,4
1081,2018-12-16 00:00:00+05:30,2018,12,December ,16,0,Sunday   ,t,4
1082,2018-12-17 00:00:00+05:30,2018,12,December ,17,1,Monday   ,f,4
1083,2018-12-18 00:00:00+05:30,2018,12,December ,18,2,Tuesday  ,f,4
1084,2018-12-19 00:00:00+05:30,2018,12,December ,19,3,Wednesday,f,4
1085,2018-12-20 00:00:00+05:30,2018,12,December ,20,4,Thursday ,f,4
1086,2018-12-21 00:00:00+05:30,2018,12,December ,21,5,Friday   ,f,4
1087,2018-12-22 00:00:00+05:30,2018,12,December ,22,6,Saturday ,t,4
1088,2018-12-23 00:00:00+05:30,2018,12,December ,23,0,Sunday   ,t,4
1089,2018-12-24 00:00:00+05:30,2018,12,December ,24,1,Monday   ,f,4
1090,2018-12-25 00:00:00+05:30,2018,12,December ,25,2,Tuesday  ,f,4
1091,2018-12-26 00:00:00+05:30,2018,12,December ,26,3,Wednesday,f,4
1092,2018-12-27 00:00:00+05:30,2018,12,December ,27,4,Thursday ,f,4
1093,2018-12-28 00:00:00+05:30,2018,12,December ,28,5,Friday   ,f,4
1094,2018-12-29 00:00:00+05:30,2018,12,December ,29,6,Saturday ,t,4
1095,2018-12-30 00:00:00+05:30,2018,12,December ,30,0,Sunday   ,t,4
1096,2018-12-31 00:00:00+05:30,2018,12,December ,31,1,Monday   ,f,4
